conname,child_schema,child_table,parent_schema,parent_table,on_update,on_delete,constraintdef,child_total_bytes,child_live_tup,child_upd,child_del,parent_upd,parent_del,has_covering_index
rfq_vendor_rfq_group_id_fkey,plm,rfq_vendor,plm,rfq_group,a,c,FOREIGN KEY (rfq_group_id) REFERENCES plm.rfq_group(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
sku_style_guide_source_sku_ref_id_fkey,dam,sku_style_guide_source,core,sku_ref,a,c,FOREIGN KEY (sku_ref_id) REFERENCES core.sku_ref(id) ON DELETE CASCADE,24576,0,0,0,0,0,True
sku_style_guide_source_style_guide_file_id_fkey,dam,sku_style_guide_source,dam,style_guide_file,a,c,FOREIGN KEY (style_guide_file_id) REFERENCES dam.style_guide_file(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
product_types_category_id_fkey,public,product_types,public,product_categories,a,c,FOREIGN KEY (category_id) REFERENCES product_categories(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
opportunity_product_product_id_fkey,crm,opportunity_product,pim,product,a,c,FOREIGN KEY (product_id) REFERENCES pim.product(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
opportunity_product_opportunity_id_fkey,crm,opportunity_product,crm,opportunity,a,c,FOREIGN KEY (opportunity_id) REFERENCES crm.opportunity(id) ON DELETE CASCADE,24576,0,0,0,0,0,True
style_guide_character_style_guide_id_fkey,core,style_guide_character,core,style_guide,a,c,FOREIGN KEY (style_guide_id) REFERENCES core.style_guide(id) ON DELETE CASCADE,24576,0,0,0,0,0,True
sample_box_id_fk_fkey,plm,sample,plm,sample_box,c,n,FOREIGN KEY (box_id_fk) REFERENCES plm.sample_box(box_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,24576,0,0,0,0,0,True
sample_factory_group_id_fk_fkey,plm,sample,plm,sample_factory_group,c,n,FOREIGN KEY (factory_group_id_fk) REFERENCES plm.sample_factory_group(factory_group_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,24576,0,0,0,0,0,False
age_group_created_by_fkey,dflow_prod,age_group,dflow_prod,users,a,a,FOREIGN KEY (created_by) REFERENCES dflow_prod.users(id),24576,0,0,0,0,0,True
age_group_updated_by_fkey,dflow_prod,age_group,dflow_prod,users,a,a,FOREIGN KEY (updated_by) REFERENCES dflow_prod.users(id),24576,0,0,0,0,0,True
item_detail_item_id_fkey,plm,item_detail,plm,item,a,c,FOREIGN KEY (item_id) REFERENCES plm.item(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
comment_created_by_profile_id_fkey,app,comment,app,profile,a,n,FOREIGN KEY (created_by_profile_id) REFERENCES app.profile(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
vector_indexes_bucket_id_fkey,storage,vector_indexes,storage,buckets_vectors,a,a,FOREIGN KEY (bucket_id) REFERENCES storage.buckets_vectors(id),24576,0,0,0,0,0,False
sample_event_sample_id_fk_fkey,plm,sample_event,plm,sample,c,n,FOREIGN KEY (sample_id_fk) REFERENCES plm.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,24576,0,0,0,0,0,True
file_object_created_by_profile_id_fkey,app,file_object,app,profile,a,n,FOREIGN KEY (created_by_profile_id) REFERENCES app.profile(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
mfa_challenges_auth_factor_id_fkey,auth,mfa_challenges,auth,mfa_factors,a,c,FOREIGN KEY (factor_id) REFERENCES auth.mfa_factors(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
item_character_associations_item_header_id_fkey,plm,item_character_associations,plm,itemHeader,c,c,"FOREIGN KEY (item_header_id) REFERENCES plm.""itemHeader""(item_id_pk) ON UPDATE CASCADE ON DELETE CASCADE",24576,0,0,0,0,0,True
item_character_associations_character_id_fkey,plm,item_character_associations,core,character,c,r,"FOREIGN KEY (character_id) REFERENCES core.""character""(id) ON UPDATE CASCADE ON DELETE RESTRICT",24576,0,0,0,0,0,True
sample_event_sample_id_fk_fkey,dflow_prod,sample_event,dflow_prod,sample,c,n,FOREIGN KEY (sample_id_fk) REFERENCES dflow_prod.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,24576,0,0,0,0,0,True
ai_model_config_updated_by_profile_id_fkey,crm,ai_model_config,app,profile,a,n,FOREIGN KEY (updated_by_profile_id) REFERENCES app.profile(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
vendor_contact_factory_id_fkey,core,vendor_contact,core,factory,a,c,FOREIGN KEY (factory_id) REFERENCES core.factory(id) ON DELETE CASCADE,24576,0,0,0,0,0,True
vendor_contact_contact_id_fkey,core,vendor_contact,core,contact,a,c,FOREIGN KEY (contact_id) REFERENCES core.contact(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
sesame_theme_capture_fkey,plm,sesame_theme,plm,sesame_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sesame_capture(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
licensor_approval_thread_opportunity_id_fkey,crm,licensor_approval_thread,crm,opportunity,a,n,FOREIGN KEY (opportunity_id) REFERENCES crm.opportunity(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensor_approval_thread_revision_request_id_fkey,crm,licensor_approval_thread,pim,revision_request,a,n,FOREIGN KEY (revision_request_id) REFERENCES pim.revision_request(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensor_approval_thread_company_id_fkey,crm,licensor_approval_thread,core,customer,a,n,FOREIGN KEY (company_id) REFERENCES core.customer(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensor_approval_thread_licensor_id_fkey,crm,licensor_approval_thread,core,licensor,a,n,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensor_approval_thread_product_submission_id_fkey,crm,licensor_approval_thread,pim,product_submission,a,n,FOREIGN KEY (product_submission_id) REFERENCES pim.product_submission(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensor_approval_thread_property_id_fkey,crm,licensor_approval_thread,core,property,a,n,FOREIGN KEY (property_id) REFERENCES core.property(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensing_feedback_reply_to_id_fkey,plm,licensing_feedback,plm,licensing_feedback,a,n,FOREIGN KEY (reply_to_id) REFERENCES plm.licensing_feedback(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensing_feedback_licensing_status_id_fkey,plm,licensing_feedback,plm,licensing_status,a,c,FOREIGN KEY (licensing_status_id) REFERENCES plm.licensing_status(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
rfq_group_company_id_fkey,plm,rfq_group,core,customer,a,n,FOREIGN KEY (company_id) REFERENCES core.customer(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
sesame_asset_character_asset_fkey,plm,sesame_asset_character,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_asset_character_value_fkey,plm,sesame_asset_character,plm,sesame_character,a,r,"FOREIGN KEY (capture_id, field_generation, value_key) REFERENCES plm.sesame_character(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
productUserAssignment_user_id_fk_fkey,plm,productUserAssignment,app,users,c,a,FOREIGN KEY (user_id_fk) REFERENCES app.users(id) ON UPDATE CASCADE,24576,0,0,0,0,0,True
sesame_asset_theme_value_fkey,plm,sesame_asset_theme,plm,sesame_theme,a,r,"FOREIGN KEY (capture_id, field_generation, value_key) REFERENCES plm.sesame_theme(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_style_guide_character_character_fkey,plm,sesame_style_guide_character,plm,sesame_character,a,r,"FOREIGN KEY (capture_id, character_field_generation, character_value_key) REFERENCES plm.sesame_character(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,False
sesame_style_guide_character_guide_fkey,plm,sesame_style_guide_character,plm,sesame_style_guide,a,r,"FOREIGN KEY (capture_id, guide_field_generation, guide_value_key) REFERENCES plm.sesame_style_guide(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,False
sesame_sub_brand_capture_fkey,plm,sesame_sub_brand,plm,sesame_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sesame_capture(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
sesame_asset_theme_asset_fkey,plm,sesame_asset_theme,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
production_order_snapshot_sync_run_id_fkey,dam,production_order_snapshot,ingest,sync_run,a,n,FOREIGN KEY (sync_run_id) REFERENCES ingest.sync_run(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
production_order_snapshot_production_order_line_id_fkey,dam,production_order_snapshot,plm,production_order_line,a,n,FOREIGN KEY (production_order_line_id) REFERENCES plm.production_order_line(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
productUserAssignment_item_id_fk_fkey,dflow_prod,productUserAssignment,dflow_prod,itemHeader,c,c,"FOREIGN KEY (item_id_fk) REFERENCES dflow_prod.""itemHeader""(item_id_pk) ON UPDATE CASCADE ON DELETE CASCADE",24576,0,0,0,0,0,True
productUserAssignment_user_id_fk_fkey,dflow_prod,productUserAssignment,dflow_prod,users,c,a,FOREIGN KEY (user_id_fk) REFERENCES dflow_prod.users(id) ON UPDATE CASCADE,24576,0,0,0,0,0,True
marvel_asgard_character_opa_resolution_opa_character_id_fkey,plm,marvel_asgard_character_opa_resolution,plm,opa_character,a,a,FOREIGN KEY (opa_character_id) REFERENCES plm.opa_character(character_id),24576,0,0,0,0,0,False
marvel_asgard_character_opa_resol_supersedes_resolution_id_fkey,plm,marvel_asgard_character_opa_resolution,plm,marvel_asgard_character_opa_resolution,a,a,FOREIGN KEY (supersedes_resolution_id) REFERENCES plm.marvel_asgard_character_opa_resolution(id),24576,0,0,0,0,0,False
marvel_asgard_character_opa_resolution_asgard_character_id_fkey,plm,marvel_asgard_character_opa_resolution,plm,marvel_asgard_character,a,a,FOREIGN KEY (asgard_character_id) REFERENCES plm.marvel_asgard_character(id),24576,0,0,0,0,0,True
licensing_status_item_id_fkey,plm,licensing_status,plm,item,a,c,FOREIGN KEY (item_id) REFERENCES plm.item(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
licensing_status_licensor_id_fkey,plm,licensing_status,core,licensor,a,n,FOREIGN KEY (licensor_id) REFERENCES core.licensor(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
licensing_status_property_id_fkey,plm,licensing_status,core,property,a,n,FOREIGN KEY (property_id) REFERENCES core.property(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
sesame_asset_category_asset_fkey,plm,sesame_asset_category,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_asset_category_category_fkey,plm,sesame_asset_category,plm,sesame_category,a,r,"FOREIGN KEY (capture_id, category_source_id) REFERENCES plm.sesame_category(capture_id, category_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
licensingFeedbackReply_licensing_status_id_fk_fkey,dflow_prod,licensingFeedbackReply,dflow_prod,licensingStatus,a,c,"FOREIGN KEY (licensing_status_id_fk) REFERENCES dflow_prod.""licensingStatus""(id) ON DELETE CASCADE",24576,0,0,0,0,0,True
rfq_item_rfq_group_id_fkey,plm,rfq_item,plm,rfq_group,a,c,FOREIGN KEY (rfq_group_id) REFERENCES plm.rfq_group(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
design_primary_asset_id_fkey,pim,design,dam,asset,a,n,FOREIGN KEY (primary_asset_id) REFERENCES dam.asset(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
design_design_collection_id_fkey,pim,design,pim,design_collection,a,n,FOREIGN KEY (design_collection_id) REFERENCES pim.design_collection(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
twentieth_century_dcp_portal_tile_first_seen_crawl_id_fkey,plm,twentieth_century_dcp_portal_tile,plm,twentieth_century_dcp_crawl,a,n,FOREIGN KEY (first_seen_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE SET NULL,24576,0,0,0,0,0,False
twentieth_century_dcp_portal_tile_last_seen_crawl_id_fkey,plm,twentieth_century_dcp_portal_tile,plm,twentieth_century_dcp_crawl,a,n,FOREIGN KEY (last_seen_crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE SET NULL,24576,0,0,0,0,0,False
twentieth_century_dcp_portal_tile_core_property_id_fkey,plm,twentieth_century_dcp_portal_tile,core,property,a,r,FOREIGN KEY (core_property_id) REFERENCES core.property(id) ON DELETE RESTRICT,24576,0,0,0,0,0,False
sesame_asset_sub_brand_value_fkey,plm,sesame_asset_sub_brand,plm,sesame_sub_brand,a,r,"FOREIGN KEY (capture_id, field_generation, value_key) REFERENCES plm.sesame_sub_brand(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sample_attachment_sample_id_fk_fkey,dflow_prod,sample_attachment,dflow_prod,sample,c,c,FOREIGN KEY (sample_id_fk) REFERENCES dflow_prod.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE CASCADE,24576,0,0,0,0,0,True
productUserAssignment_item_id_fk_fkey,plm,productUserAssignment,plm,itemHeader,c,c,"FOREIGN KEY (item_id_fk) REFERENCES plm.""itemHeader""(item_id_pk) ON UPDATE CASCADE ON DELETE CASCADE",24576,0,0,0,0,0,True
sesame_asset_type_capture_fkey,plm,sesame_asset_type,plm,sesame_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sesame_capture(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
sesame_asset_sub_brand_asset_fkey,plm,sesame_asset_sub_brand,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_character_capture_fkey,plm,sesame_character,plm,sesame_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sesame_capture(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
sample_box_id_fk_fkey,dflow_prod,sample,dflow_prod,sample_box,c,n,FOREIGN KEY (box_id_fk) REFERENCES dflow_prod.sample_box(box_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,24576,0,0,0,0,0,True
sample_factory_group_id_fk_fkey,dflow_prod,sample,dflow_prod,sample_factory_group,c,n,FOREIGN KEY (factory_group_id_fk) REFERENCES dflow_prod.sample_factory_group(factory_group_id_pk) ON UPDATE CASCADE ON DELETE SET NULL,24576,0,0,0,0,0,False
sesame_brand_capture_fkey,plm,sesame_brand,plm,sesame_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sesame_capture(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
merch_group_parent_id_fkey,core,merch_group,core,merch_group,a,n,FOREIGN KEY (parent_id) REFERENCES core.merch_group(id) ON DELETE SET NULL,24576,0,0,0,0,0,True
sesame_asset_style_guide_asset_fkey,plm,sesame_asset_style_guide,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
processing_queue_asset_id_fkey,public,processing_queue,public,assets,a,c,FOREIGN KEY (asset_id) REFERENCES assets(id) ON DELETE CASCADE,24576,0,0,0,1478880,0,False
sesame_art_style_capture_fkey,plm,sesame_art_style,plm,sesame_capture,a,r,FOREIGN KEY (capture_id) REFERENCES plm.sesame_capture(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
twentieth_century_dcp_term_first_seen_metadata_run_id_fkey,plm,twentieth_century_dcp_term,plm,twentieth_century_dcp_metadata_run,a,n,FOREIGN KEY (first_seen_metadata_run_id) REFERENCES plm.twentieth_century_dcp_metadata_run(metadata_run_id) ON DELETE SET NULL,24576,0,0,0,0,0,False
twentieth_century_dcp_term_last_seen_metadata_run_id_fkey,plm,twentieth_century_dcp_term,plm,twentieth_century_dcp_metadata_run,a,n,FOREIGN KEY (last_seen_metadata_run_id) REFERENCES plm.twentieth_century_dcp_metadata_run(metadata_run_id) ON DELETE SET NULL,24576,0,0,0,0,0,False
nbcu_asset_character_character_fkey,plm,nbcu_asset_character,plm,nbcu_character,a,r,"FOREIGN KEY (capture_id, character_key) REFERENCES plm.nbcu_character(capture_id, character_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
nbcu_asset_character_asset_fkey,plm,nbcu_asset_character,plm,nbcu_asset,a,r,"FOREIGN KEY (capture_id, asset_source_key) REFERENCES plm.nbcu_asset(capture_id, asset_source_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_asset_style_guide_value_fkey,plm,sesame_asset_style_guide,plm,sesame_style_guide,a,r,"FOREIGN KEY (capture_id, field_generation, value_key) REFERENCES plm.sesame_style_guide(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
marvel_asgard_guide_opa_property_res_asgard_style_guide_id_fkey,plm,marvel_asgard_guide_opa_property_resolution,plm,marvel_asgard_style_guide,a,a,FOREIGN KEY (asgard_style_guide_id) REFERENCES plm.marvel_asgard_style_guide(id),24576,0,0,0,0,0,True
marvel_asgard_guide_opa_property_resolutio_opa_property_id_fkey,plm,marvel_asgard_guide_opa_property_resolution,plm,opa_property,a,a,FOREIGN KEY (opa_property_id) REFERENCES plm.opa_property(licensed_property_id),24576,0,0,0,0,0,False
sesame_asset_art_style_asset_fkey,plm,sesame_asset_art_style,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_asset_brand_value_fkey,plm,sesame_asset_brand,plm,sesame_brand,a,r,"FOREIGN KEY (capture_id, field_generation, value_key) REFERENCES plm.sesame_brand(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_asset_brand_asset_fkey,plm,sesame_asset_brand,plm,sesame_asset,a,r,"FOREIGN KEY (capture_id, asset_source_id) REFERENCES plm.sesame_asset(capture_id, asset_source_id) ON DELETE RESTRICT",24576,0,0,0,0,0,True
sesame_asset_art_style_value_fkey,plm,sesame_asset_art_style,plm,sesame_art_style,a,r,"FOREIGN KEY (capture_id, field_generation, value_key) REFERENCES plm.sesame_art_style(capture_id, field_generation, value_key) ON DELETE RESTRICT",24576,0,0,0,0,0,True
marvel_asgard_guide_opa_property__supersedes_resolution_id_fkey,plm,marvel_asgard_guide_opa_property_resolution,plm,marvel_asgard_guide_opa_property_resolution,a,a,FOREIGN KEY (supersedes_resolution_id) REFERENCES plm.marvel_asgard_guide_opa_property_resolution(id),24576,0,0,0,0,0,False
sample_attachment_sample_id_fk_fkey,plm,sample_attachment,plm,sample,c,c,FOREIGN KEY (sample_id_fk) REFERENCES plm.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE CASCADE,24576,0,0,0,0,0,True
design_asset_asset_id_fkey,pim,design_asset,dam,asset,a,c,FOREIGN KEY (asset_id) REFERENCES dam.asset(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
twentieth_century_dcp_asset_c_twentieth_century_dcp_asset__fkey,plm,twentieth_century_dcp_asset_crawl,plm,twentieth_century_dcp_asset,a,r,FOREIGN KEY (twentieth_century_dcp_asset_id) REFERENCES plm.twentieth_century_dcp_asset(id) ON DELETE RESTRICT,24576,0,0,0,0,0,True
twentieth_century_dcp_asset_crawl_crawl_id_fkey,plm,twentieth_century_dcp_asset_crawl,plm,twentieth_century_dcp_crawl,a,c,FOREIGN KEY (crawl_id) REFERENCES plm.twentieth_century_dcp_crawl(crawl_id) ON DELETE CASCADE,24576,0,0,0,0,0,True
design_collection_company_id_fkey,pim,design_collection,core,customer,a,n,FOREIGN KEY (company_id) REFERENCES core.customer(id) ON DELETE SET NULL,24576,0,0,0,0,0,False
design_asset_design_id_fkey,pim,design_asset,pim,design,a,c,FOREIGN KEY (design_id) REFERENCES pim.design(id) ON DELETE CASCADE,24576,0,0,0,0,0,True
product_subtypes_type_id_fkey,public,product_subtypes,public,product_types,a,c,FOREIGN KEY (type_id) REFERENCES product_types(id) ON DELETE CASCADE,24576,0,0,0,0,0,False
processing_queue_asset_id_fkey,dam,processing_queue,dam,asset,a,c,FOREIGN KEY (asset_id) REFERENCES dam.asset(id) ON DELETE CASCADE,16384,0,0,0,0,0,False
item_header_run_id_fkey,coldlion,item_header,coldlion,sync_run,a,a,FOREIGN KEY (run_id) REFERENCES coldlion.sync_run(id),16384,0,0,0,0,0,False
sample_comments_sample_id_fk_fkey,dflow_prod,sample_comments,dflow_prod,sample,c,c,FOREIGN KEY (sample_id_fk) REFERENCES dflow_prod.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE CASCADE,16384,0,0,0,0,0,False
sample_comments_user_id_fkey,plm,sample_comments,app,users,c,a,FOREIGN KEY (user_id) REFERENCES app.users(id) ON UPDATE CASCADE,16384,0,0,0,0,0,False
sample_comments_sample_id_fk_fkey,plm,sample_comments,plm,sample,c,c,FOREIGN KEY (sample_id_fk) REFERENCES plm.sample(sample_id_pk) ON UPDATE CASCADE ON DELETE CASCADE,16384,0,0,0,0,0,False
coke_approval_comment_capture_id_approval_route_id_fkey,plm,coke_approval_comment,plm,coke_approval_item,a,a,"FOREIGN KEY (capture_id, approval_route_id) REFERENCES plm.coke_approval_item(capture_id, approval_route_id)",16384,0,0,0,0,0,True
dedupe_candidate_resolved_by_profile_id_fkey,ingest,dedupe_candidate,app,profile,a,n,FOREIGN KEY (resolved_by_profile_id) REFERENCES app.profile(id) ON DELETE SET NULL,16384,0,0,0,0,0,False
