schema,table_name,index_name,indexdef,is_unique,is_primary,is_valid,is_ready,is_partial,has_expressions,key_atts,total_atts,constraint_owned,constraint_type,index_bytes,idx_scan,idx_tup_read,idx_tup_fetch,last_idx_scan
crm,task,crm_task_status_idx,CREATE INDEX crm_task_status_idx ON crm.task USING btree (status),False,False,True,True,False,False,1,1,False,,8192,0,0,0,
dflow_prod,merchGroup,merchGroup_pkey,"CREATE UNIQUE INDEX ""merchGroup_pkey"" ON dflow_prod.""merchGroup"" USING btree (mg_id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
plm,sesame_brand,sesame_brand_pkey,"CREATE UNIQUE INDEX sesame_brand_pkey ON plm.sesame_brand USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_sub_brand,sesame_sub_brand_pkey,"CREATE UNIQUE INDEX sesame_sub_brand_pkey ON plm.sesame_sub_brand USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_character,sesame_character_pkey,"CREATE UNIQUE INDEX sesame_character_pkey ON plm.sesame_character USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_art_style,sesame_art_style_pkey,"CREATE UNIQUE INDEX sesame_art_style_pkey ON plm.sesame_art_style USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_asset_type,sesame_asset_type_pkey,"CREATE UNIQUE INDEX sesame_asset_type_pkey ON plm.sesame_asset_type USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_theme,sesame_theme_pkey,"CREATE UNIQUE INDEX sesame_theme_pkey ON plm.sesame_theme USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_style_guide,sesame_style_guide_pkey,"CREATE UNIQUE INDEX sesame_style_guide_pkey ON plm.sesame_style_guide USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_category,sesame_category_pkey,"CREATE UNIQUE INDEX sesame_category_pkey ON plm.sesame_category USING btree (capture_id, category_source_id)",True,True,True,True,False,False,2,2,True,p,8192,0,0,0,
plm,sesame_category,sesame_category_path_uniq,"CREATE UNIQUE INDEX sesame_category_path_uniq ON plm.sesame_category USING btree (capture_id, category_path)",True,False,True,True,False,False,2,2,True,u,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_category,sesame_category_pkey,"CREATE UNIQUE INDEX sesame_category_pkey ON plm.sesame_category USING btree (capture_id, category_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,p,8192,0,0,0,
plm,sesame_capture,sesame_capture_pkey,CREATE UNIQUE INDEX sesame_capture_pkey ON plm.sesame_capture USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
plm,sesame_asset_brand,sesame_asset_brand_pkey,"CREATE UNIQUE INDEX sesame_asset_brand_pkey ON plm.sesame_asset_brand USING btree (capture_id, asset_source_id, field_generation, value_key)",True,True,True,True,False,False,4,4,True,p,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_brand,sesame_brand_pkey,"CREATE UNIQUE INDEX sesame_brand_pkey ON plm.sesame_brand USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_asset_sub_brand,sesame_asset_sub_brand_pkey,"CREATE UNIQUE INDEX sesame_asset_sub_brand_pkey ON plm.sesame_asset_sub_brand USING btree (capture_id, asset_source_id, field_generation, value_key)",True,True,True,True,False,False,4,4,True,p,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_sub_brand,sesame_sub_brand_pkey,"CREATE UNIQUE INDEX sesame_sub_brand_pkey ON plm.sesame_sub_brand USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_asset_character,sesame_asset_character_pkey,"CREATE UNIQUE INDEX sesame_asset_character_pkey ON plm.sesame_asset_character USING btree (capture_id, asset_source_id, field_generation, value_key)",True,True,True,True,False,False,4,4,True,p,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_character,sesame_character_pkey,"CREATE UNIQUE INDEX sesame_character_pkey ON plm.sesame_character USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_asset_style_guide,sesame_asset_style_guide_pkey,"CREATE UNIQUE INDEX sesame_asset_style_guide_pkey ON plm.sesame_asset_style_guide USING btree (capture_id, asset_source_id, field_generation, value_key)",True,True,True,True,False,False,4,4,True,p,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_style_guide,sesame_style_guide_pkey,"CREATE UNIQUE INDEX sesame_style_guide_pkey ON plm.sesame_style_guide USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_asset_art_style,sesame_asset_art_style_pkey,"CREATE UNIQUE INDEX sesame_asset_art_style_pkey ON plm.sesame_asset_art_style USING btree (capture_id, asset_source_id, field_generation, value_key)",True,True,True,True,False,False,4,4,True,p,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_art_style,sesame_art_style_pkey,"CREATE UNIQUE INDEX sesame_art_style_pkey ON plm.sesame_art_style USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_asset_asset_type,sesame_asset_asset_type_pkey,"CREATE UNIQUE INDEX sesame_asset_asset_type_pkey ON plm.sesame_asset_asset_type USING btree (capture_id, asset_source_id, field_generation, value_key)",True,True,True,True,False,False,4,4,True,p,8192,0,0,0,
plm,sesame_asset,sesame_asset_pkey,"CREATE UNIQUE INDEX sesame_asset_pkey ON plm.sesame_asset USING btree (capture_id, asset_source_id)",True,True,True,True,False,False,2,2,True,f,8192,0,0,0,
plm,sesame_asset_type,sesame_asset_type_pkey,"CREATE UNIQUE INDEX sesame_asset_type_pkey ON plm.sesame_asset_type USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_style_guide_character,sesame_style_guide_character_pkey,"CREATE UNIQUE INDEX sesame_style_guide_character_pkey ON plm.sesame_style_guide_character USING btree (capture_id, guide_value_key, character_value_key)",True,True,True,True,False,False,3,3,True,p,8192,0,0,0,
plm,sesame_style_guide,sesame_style_guide_pkey,"CREATE UNIQUE INDEX sesame_style_guide_pkey ON plm.sesame_style_guide USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
plm,sesame_character,sesame_character_pkey,"CREATE UNIQUE INDEX sesame_character_pkey ON plm.sesame_character USING btree (capture_id, field_generation, value_key)",True,True,True,True,False,False,3,3,True,f,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,merchGroup,merchGroup_pkey,"CREATE UNIQUE INDEX ""merchGroup_pkey"" ON dflow_prod.""merchGroup"" USING btree (mg_id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
pim,customer_order,pim_customer_order_project_id_idx,CREATE INDEX pim_customer_order_project_id_idx ON pim.customer_order USING btree (project_id) WHERE (project_id IS NOT NULL),False,False,True,True,True,False,1,1,False,,8192,0,0,0,
dam,popsg_property_resolution,popsg_property_resolution_pkey,CREATE UNIQUE INDEX popsg_property_resolution_pkey ON dam.popsg_property_resolution USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dam,popsg_property_resolution,popsg_property_resolution_pkey,CREATE UNIQUE INDEX popsg_property_resolution_pkey ON dam.popsg_property_resolution USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
pim,customer_order,customer_order_external_source_external_id_key,"CREATE UNIQUE INDEX customer_order_external_source_external_id_key ON pim.customer_order USING btree (external_source, external_id) NULLS NOT DISTINCT",True,False,True,True,False,False,2,2,True,u,8192,0,0,0,
dflow_prod,merchGroup,merchGroup_pkey,"CREATE UNIQUE INDEX ""merchGroup_pkey"" ON dflow_prod.""merchGroup"" USING btree (mg_id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
core,property_alias,property_alias_pkey,CREATE UNIQUE INDEX property_alias_pkey ON core.property_alias USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
coldlion,window_ledger,coldlion_window_ledger_last_run_idx,CREATE INDEX coldlion_window_ledger_last_run_idx ON coldlion.window_ledger USING btree (last_run_id),False,False,True,True,False,False,1,1,False,,8192,0,0,0,
dflow_prod,art_piece,art_piece_updated_by_fkey,CREATE INDEX art_piece_updated_by_fkey ON dflow_prod.art_piece USING btree (updated_by),False,False,True,True,False,False,1,1,False,,8192,0,0,0,
plm,coldlion_promotion_quarantine,coldlion_promotion_quarantine_pkey,CREATE UNIQUE INDEX coldlion_promotion_quarantine_pkey ON plm.coldlion_promotion_quarantine USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
auth,mfa_factors,unique_phone_factor_per_user,"CREATE UNIQUE INDEX unique_phone_factor_per_user ON auth.mfa_factors USING btree (user_id, phone)",True,False,True,True,False,False,2,2,False,,8192,14617,0,0,2026-09-04 17:22:29.369229-04
dflow,itemDetail,idx_itemdetail_coldlion_identity,"CREATE INDEX idx_itemdetail_coldlion_identity ON dflow.""itemDetail"" USING btree (item_num_id, compan_code_fk, div_code_fk) WHERE (item_num_id IS NOT NULL)",False,False,True,True,True,False,3,3,False,,8192,0,0,0,
plm,coldlion_promotion_audit,coldlion_promotion_audit_pkey,CREATE UNIQUE INDEX coldlion_promotion_audit_pkey ON plm.coldlion_promotion_audit USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
plm,wwe_character_evidence,idx_wwe_character_evidence_folder,"CREATE INDEX idx_wwe_character_evidence_folder ON plm.wwe_character_evidence USING btree (capture_id, folder_source_id) WHERE (folder_source_id IS NOT NULL)",False,False,True,True,True,False,2,2,False,,8192,0,0,0,
core,style_guide,style_guide_pkey,CREATE UNIQUE INDEX style_guide_pkey ON core.style_guide USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
coldlion,change_log,coldlion_change_log_run_idx,CREATE INDEX coldlion_change_log_run_idx ON coldlion.change_log USING btree (run_id),False,False,True,True,False,False,1,1,False,,8192,0,0,0,
auth,oauth_consents,oauth_consents_pkey,CREATE UNIQUE INDEX oauth_consents_pkey ON auth.oauth_consents USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,artist_types,artist_types_pkey,CREATE UNIQUE INDEX artist_types_pkey ON dflow_prod.artist_types USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,divisionCode,DivisionCode_pkey,"CREATE UNIQUE INDEX ""DivisionCode_pkey"" ON dflow_prod.""divisionCode"" USING btree (""divCode_id"")",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_archive,AuditLog,AuditLog_record_date_idx,"CREATE INDEX ""AuditLog_record_date_idx"" ON dflow_archive.""AuditLog"" USING btree (""moduleName"", ref_id_fk, ""actionDate"" DESC, id DESC)",False,False,True,True,False,False,4,4,False,,8192,0,0,0,
core,style_guide_character,style_guide_character_pkey,"CREATE UNIQUE INDEX style_guide_character_pkey ON core.style_guide_character USING btree (style_guide_id, character_id)",True,True,True,True,False,False,2,2,True,p,8192,0,0,0,
plm,sesame_sub_brand,sesame_sub_brand_value_idx,"CREATE INDEX sesame_sub_brand_value_idx ON plm.sesame_sub_brand USING btree (capture_id, value_key)",False,False,True,True,False,False,2,2,False,,8192,0,0,0,
core,style_guide,style_guide_pkey,CREATE UNIQUE INDEX style_guide_pkey ON core.style_guide USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,age_group,age_group_pkey,CREATE UNIQUE INDEX age_group_pkey ON dflow_prod.age_group USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
plm,art_piece_item,plm_art_piece_item_item_idx,CREATE INDEX plm_art_piece_item_item_idx ON plm.art_piece_item USING btree (item_id),False,False,True,True,False,False,1,1,False,,8192,0,0,0,
core,style_guide,style_guide_licensor_id_name_key,"CREATE UNIQUE INDEX style_guide_licensor_id_name_key ON core.style_guide USING btree (licensor_id, name) NULLS NOT DISTINCT",True,False,True,True,False,False,2,2,True,u,8192,0,0,0,
dflow_prod,age_group,age_group_updated_by_fkey,CREATE INDEX age_group_updated_by_fkey ON dflow_prod.age_group USING btree (updated_by),False,False,True,True,False,False,1,1,False,,8192,0,0,0,
core,style_guide,style_guide_pkey,CREATE UNIQUE INDEX style_guide_pkey ON core.style_guide USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,UIElements,UIElements_pkey,"CREATE UNIQUE INDEX ""UIElements_pkey"" ON dflow_prod.""UIElements"" USING btree (""Id"")",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
plm,taxonomy_circuit_breaker_event,taxonomy_circuit_breaker_event_pkey,CREATE UNIQUE INDEX taxonomy_circuit_breaker_event_pkey ON plm.taxonomy_circuit_breaker_event USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
pim,product,pim_product_design_id_idx,CREATE INDEX pim_product_design_id_idx ON pim.product USING btree (design_id) WHERE (design_id IS NOT NULL),False,False,True,True,True,False,1,1,False,,8192,0,0,0,
plm,licensing_feedback,licensing_feedback_pkey,CREATE UNIQUE INDEX licensing_feedback_pkey ON plm.licensing_feedback USING btree (id),True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
plm,licensing_feedback,licensing_feedback_source_system_source_id_key,"CREATE UNIQUE INDEX licensing_feedback_source_system_source_id_key ON plm.licensing_feedback USING btree (source_system, source_id) NULLS NOT DISTINCT",True,False,True,True,False,False,2,2,True,u,8192,0,0,0,
dflow_prod,AdditionalUserEmail,AdditionalUserEmail_pkey,"CREATE UNIQUE INDEX ""AdditionalUserEmail_pkey"" ON dflow_prod.""AdditionalUserEmail"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,AuditLog,AuditLog_pkey,"CREATE UNIQUE INDEX ""AuditLog_pkey"" ON dflow_prod.""AuditLog"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,ContainerHeader,ContainerHeader_pkey,"CREATE UNIQUE INDEX ""ContainerHeader_pkey"" ON dflow_prod.""ContainerHeader"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,DesignTeamTime,DesignTeamTime_pkey,"CREATE UNIQUE INDEX ""DesignTeamTime_pkey"" ON dflow_prod.""DesignTeamTime"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,DesignTeamTimes,DesignTeamTimes_pkey,"CREATE UNIQUE INDEX ""DesignTeamTimes_pkey"" ON dflow_prod.""DesignTeamTimes"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,divisionCode,DivisionCode_pkey,"CREATE UNIQUE INDEX ""DivisionCode_pkey"" ON dflow_prod.""divisionCode"" USING btree (""divCode_id"")",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,FOBCountry,FOBCountry_pkey,"CREATE UNIQUE INDEX ""FOBCountry_pkey"" ON dflow_prod.""FOBCountry"" USING btree (""FOBCountry_id"")",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,FactoryTime,FactoryTime_pkey,"CREATE UNIQUE INDEX ""FactoryTime_pkey"" ON dflow_prod.""FactoryTime"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,FactoryTimes,FactoryTimes_pkey,"CREATE UNIQUE INDEX ""FactoryTimes_pkey"" ON dflow_prod.""FactoryTimes"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,Factory,Factory_pkey,"CREATE UNIQUE INDEX ""Factory_pkey"" ON dflow_prod.""Factory"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,GridChildrenLayoutOrder,GridChildrenLayoutOrder_pkey,"CREATE UNIQUE INDEX ""GridChildrenLayoutOrder_pkey"" ON dflow_prod.""GridChildrenLayoutOrder"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,GridChildrenLayout,GridChildrenLayout_pkey,"CREATE UNIQUE INDEX ""GridChildrenLayout_pkey"" ON dflow_prod.""GridChildrenLayout"" USING btree (field)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,GridViewState,GridViewState_pkey,"CREATE UNIQUE INDEX ""GridViewState_pkey"" ON dflow_prod.""GridViewState"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,LicenseFeedBacks,LicenseFeedBacks_pkey,"CREATE UNIQUE INDEX ""LicenseFeedBacks_pkey"" ON dflow_prod.""LicenseFeedBacks"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,LicensingTime,LicensingTime_pkey,"CREATE UNIQUE INDEX ""LicensingTime_pkey"" ON dflow_prod.""LicensingTime"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,LicensingTimes,LicensingTimes_pkey,"CREATE UNIQUE INDEX ""LicensingTimes_pkey"" ON dflow_prod.""LicensingTimes"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,OrderLeadTime,OrderLeadTime_pkey,"CREATE UNIQUE INDEX ""OrderLeadTime_pkey"" ON dflow_prod.""OrderLeadTime"" USING btree (order_id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,ProdOrderDetail,ProdOrderDetail_pkey1,"CREATE UNIQUE INDEX ""ProdOrderDetail_pkey1"" ON dflow_prod.""ProdOrderDetail"" USING btree (pkey)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,ProdOrderHeader,ProdOrderHeader_pkey,"CREATE UNIQUE INDEX ""ProdOrderHeader_pkey"" ON dflow_prod.""ProdOrderHeader"" USING btree (""prodOrderNo"")",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,ProdShipmentTransitTime,ProdShipmentTransitTime_pkey,"CREATE UNIQUE INDEX ""ProdShipmentTransitTime_pkey"" ON dflow_prod.""ProdShipmentTransitTime"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,ProductNickname,ProductNickname_pkey,"CREATE UNIQUE INDEX ""ProductNickname_pkey"" ON dflow_prod.""ProductNickname"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,RFQContainer,RFQContainer_pkey,"CREATE UNIQUE INDEX ""RFQContainer_pkey"" ON dflow_prod.""RFQContainer"" USING btree (""RFQContainer_id"")",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,GridAccessLevel,RFQCustomLayout_pkey,"CREATE UNIQUE INDEX ""RFQCustomLayout_pkey"" ON dflow_prod.""GridAccessLevel"" USING btree (id)",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,RFQGroup,RFQGroup_pkey,"CREATE UNIQUE INDEX ""RFQGroup_pkey"" ON dflow_prod.""RFQGroup"" USING btree (""RFQGroup_id"")",True,True,True,True,False,False,1,1,True,p,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,RFQItem,RFQItem_pkey,"CREATE UNIQUE INDEX ""RFQItem_pkey"" ON dflow_prod.""RFQItem"" USING btree (""rfqItem_id"")",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,itemHeader,itemHeader_pkey,"CREATE UNIQUE INDEX ""itemHeader_pkey"" ON dflow_prod.""itemHeader"" USING btree (item_id_pk)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,dflow_prod.properties_and_characters,properties_and_characters_pkey,CREATE UNIQUE INDEX properties_and_characters_pkey ON dflow_prod.properties_and_characters USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,itemHeader,itemHeader_pkey,"CREATE UNIQUE INDEX ""itemHeader_pkey"" ON dflow_prod.""itemHeader"" USING btree (item_id_pk)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,itemHeader,itemHeader_pkey,"CREATE UNIQUE INDEX ""itemHeader_pkey"" ON dflow_prod.""itemHeader"" USING btree (item_id_pk)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,ProdOrderDetail,ProdOrderDetail_pkey1,"CREATE UNIQUE INDEX ""ProdOrderDetail_pkey1"" ON dflow_prod.""ProdOrderDetail"" USING btree (pkey)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,licensingStatus,licensingStatus_pkey,"CREATE UNIQUE INDEX ""licensingStatus_pkey"" ON dflow_prod.""licensingStatus"" USING btree (id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,groups,groups_pkey,CREATE UNIQUE INDEX groups_pkey ON dflow_prod.groups USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,merchGroupMaster,merchGroupMaster_pkey,"CREATE UNIQUE INDEX ""merchGroupMaster_pkey"" ON dflow_prod.""merchGroupMaster"" USING btree (mg_id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,merchGroupMaster,merchGroupMaster_pkey,"CREATE UNIQUE INDEX ""merchGroupMaster_pkey"" ON dflow_prod.""merchGroupMaster"" USING btree (mg_id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,merchGroupMaster,merchGroupMaster_pkey,"CREATE UNIQUE INDEX ""merchGroupMaster_pkey"" ON dflow_prod.""merchGroupMaster"" USING btree (mg_id)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,itemHeader,itemHeader_pkey,"CREATE UNIQUE INDEX ""itemHeader_pkey"" ON dflow_prod.""itemHeader"" USING btree (item_id_pk)",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,licenseList,licenseList_pkey,"CREATE UNIQUE INDEX ""licenseList_pkey"" ON dflow_prod.""licenseList"" USING btree (""licenseList_id"")",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,dflow_prod.properties_and_characters,properties_and_characters_pkey,CREATE UNIQUE INDEX properties_and_characters_pkey ON dflow_prod.properties_and_characters USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,licenseList,licenseList_pkey,"CREATE UNIQUE INDEX ""licenseList_pkey"" ON dflow_prod.""licenseList"" USING btree (""licenseList_id"")",True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,dflow_prod.properties_and_characters,properties_and_characters_pkey,CREATE UNIQUE INDEX properties_and_characters_pkey ON dflow_prod.properties_and_characters USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow_prod.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,sample_box,sample_box_pkey,CREATE UNIQUE INDEX sample_box_pkey ON dflow_prod.sample_box USING btree (box_id_pk),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow_prod.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,users,users_pkey,CREATE UNIQUE INDEX users_pkey ON dflow_prod.users USING btree (id),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
dflow_prod,sample,sample_pkey,CREATE UNIQUE INDEX sample_pkey ON dflow_prod.sample USING btree (sample_id_pk),True,True,True,True,False,False,1,1,True,f,8192,0,0,0,
