Company,Division,Active,Item #,Item Desc,ShortItemNo,Display Desc,Season,MerchGroup01,MerchGroup02,MerchGroup03,MerchGroup04,MerchGroup05,MerchGroup06,MerchGroup07,MerchGroup08,CreatedTime,CreatedUser,Mod Time
EDGEHOME,CW001,Y,MBZ6XSWMD27,6x6 MDF box Star Wars Mandalorian the Child May the force be with you,,"6x6"" MDF box Star Wars Mandalorian the C",,G,M1,01,6X,SW,MD,,,7/6/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VS6304,,,,,,,,63,,,,,7/2/2020,JParker,8/22/2023
EDGEHOME,CW001,Y,MVMV02,,,,,,,,,MV,MV,,,7/2/2020,JParker,7/2/2020
EDGEHOME,CW001,Y,VSZ26SWMD09,12x16 Canvas Star Wars Mandalorian with the Child yearbook photo,,"12x16"" Printed canvas Star Wars Mandalor",,A,A2,A2,26,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ26SWMD08,12x16 Canvas Star Wars Mandalorian the Child Precious Cargo vector illustration,,"12x16"" Printed canvas Star Wars Mandalor",,A,A2,A2,26,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ93SWMD09,13x19 Canvas Star Wars Mandalorian the Child trading card The Asset,,"13x19"" Printed canvas Star Wars Mandalor",,A,A2,A2,93,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ26SWMD07,12x16 Canvas Star Wars Mandalorian holding the Child facing right,,"12x16"" Printed canvas Star Wars Mandalor",,A,A2,A2,26,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ26SWMD06,12x16 Canvas Star Wars Mandalorian The Child Stronger than you think,,"12x16"" Printed canvas Star Wars Mandalor",,A,A2,A2,26,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ93SWMD08,13x19 Canvas Star Wars Mandalorian running pose,,"13x19"" Printed canvas Star Wars Mandalor",,A,A2,A2,93,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ93SWMD07,13x19 Canvas Star Wars Mandalorian with the Child vector sun background,,"13x19"" Printed canvas Star Wars Mandalor",,A,A2,A2,93,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ93SWMD06,13x19 Canvas Star Wars Mandalorian with the Child This is more than I signed up for cover,,"13x19"" Printed canvas Star Wars Mandalor",,A,A2,A2,93,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,VSZ26SWMD05,12x16 Canvas Star Wars Mandalorian with the Child Hello Friend cover,,"12x16"" Printed canvas Star Wars Mandalor",,A,A2,A2,26,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,MB01,,,,,,,,,,,,,7/2/2020,JParker,7/2/2020
EDGEHOME,CW001,Y,MB16XSWMD04,6x6 MDF box with foil Star Wars Mandalorian the Child May the force be with you,,"6x6"" MDF box with foil Star Wars Mandalo",,G,M1,11,6X,SW,MD,,,7/2/2020,MZabolotnaya,2/4/2021
EDGEHOME,CW001,Y,MB16XSWMD03,6x6 MDF box with foil Star Wars Mandalorian and Child I've been looking for you,,"6x6"" MDF box with foil Star Wars Mandalo",,G,M1,11,6X,SW,MD,,,7/2/2020,MZabolotnaya,2/4/2021
EDGEHOME,CW001,Y,MB16XSWMD02,6x6 MDF box with foil Star Wars Mandalorian the Child levitating rock cute illustration,,"6x6"" MDF box with foil Star Wars Mandalo",,G,M1,11,6X,SW,MD,,,7/2/2020,MZabolotnaya,2/4/2021
EDGEHOME,CW001,Y,MB16XSWMD01,6x6 MDF box with foil Star Wars Mandalorian in shiny armor holding Child,,"6x6"" MDF box with foil Star Wars Mandalo",,G,M1,11,6X,SW,MD,,,7/2/2020,MZabolotnaya,2/4/2021
EDGEHOME,CW001,Y,MBZ93SWMD02,13x19 MDF box Star Wars Mandalorian with the Child Hello Friend cover red background,,"13x19"" MDF box Star Wars Mandalorian wit",,G,M1,01,93,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,MBZ93SWMD01,13x19 MDF box Star Wars Mandalorian the Child Stronger than you think cover,,"13x19"" MDF box Star Wars Mandalorian the",,G,M1,01,93,SW,MD,,,7/2/2020,MZabolotnaya,8/22/2023
EDGEHOME,CW001,Y,MB193SWMD02,13x19 MDF box with foil Star Wars Mandalorian with the Child Where I go he goes trading card,,"13x19"" MDF box with foil Star Wars Manda",,G,M1,11,93,SW,MD,,,7/2/2020,MZabolotnaya,9/22/2020
EDGEHOME,CW001,Y,MB193SWMD01,13x19 MDF box with foil Star Wars Mandalorian with the Child Precious cargo trading card,,"13x19"" MDF box with foil Star Wars Manda",,G,M1,11,93,SW,MD,,,7/2/2020,MZabolotnaya,2/4/2021
EDGEHOME,CW001,Y,MBF17SWMD02,11x17 MDF box with floating character Mandalorian and Child wanted poster,,"11x17"" MDF box with floating character M",,A,M1,D1,17,SW,MD,,,7/2/2020,MZabolotnaya,9/28/2023
EDGEHOME,CW001,Y,MFZ62SWMD09,16x20 framed MDF print Star Wars Mandalorian The Child Stronger than you think,,"16x20"" framed MDF print Star Wars Mandal",,B,R1,M3,62,SW,MD,,,7/2/2020,MZabolotnaya,12/13/2023
EDGEHOME,CW001,Y,MFZ62SWMD08,16x20 framed MDF print Star Wars Mandalorian with the Child Hello Friend cover,,"16x20"" framed MDF print Star Wars Mandal",,B,R1,M3,62,SW,MD,,,7/2/2020,MZabolotnaya,12/13/2023
EDGEHOME,CW001,Y,MFZ62SWMD07,16x20 framed MDF print Star Wars Mandalorian and Child orange sunset background,,"16x20"" framed MDF print Star Wars Mandal",,B,R1,M3,62,SW,MD,,,7/2/2020,MZabolotnaya,12/13/2023
EDGEHOME,CW001,Y,MFZ62SWMD06,16x20 framed MDF print Star Wars Mandalorian trading card The Child,,"16x20"" framed MDF print Star Wars Mandal",,B,R1,M3,62,SW,MD,,,7/2/2020,MZabolotnaya,12/13/2023
EDGEHOME,CW001,Y,MBZ6XDYTS01,"6x6"" MDF box Disney Toy Story Winter Holiday Buzz Lightyear ""Holiday Blast Off!""",,"6x6"" MDF box Disney Toy Story Winter Hol",CHRISTMAS,G,M1,01,6X,DY,TS,,,6/30/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,MBQ6XDYPN03,6x6 MDF box with glitter Disney Princess Winter Holiday princess group Time to Sparkle,,"6x6"" MDF box with glitter Disney Princes",CHRISTMAS,G,M1,Q1,6X,DY,PN,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MBQ6XVMJJ05,6x6 MDF box with glitter Nickelodeon Jojo Siwa Winter Holiday Jojo Full of Christmas Cheer,,"6x6"" MDF box with glitter Nickelodeon Jo",CHRISTMAS,G,M1,Q1,6X,VM,JJ,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MB16XMVSP01,6x6 MDF box with foil Marvel Winter Holiday Spider-man retro with snowflakes The Amazing Spider-ma,,"6x6"" MDF box with foil Marvel Winter Hol",CHRISTMAS,G,M1,11,6X,MV,SP,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MBZ6XMVMG03,6x6 MDF box Marvel Winter Holiday Avengers retro group with snowflakes,,"6x6"" MDF box Marvel Winter Holiday Aveng",CHRISTMAS,G,M1,01,6X,MV,MG,,,6/30/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,MBQ6XSWCR01,6x6 MDF box with glitter Star Wars Winter Holiday Porg Seasons Squeakings!,,"6x6"" MDF box with glitter Star Wars Wint",CHRISTMAS,G,M1,Q1,6X,SW,CR,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MB16XSWSV01,"6x6"" MDF box with foil Star Wars Winter Holiday AT-AT ""Merry Sithmas""",,"6x6"" MDF box with foil Star Wars Winter",CHRISTMAS,G,M1,11,6X,SW,SV,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MBQ6XVMJJ04,6x6 MDF box with glitter Nickelodeon Jojo Siwa Winter Holiday Jojo and Bowbow Holiday HUGS,,"6x6"" MDF box with glitter Nickelodeon Jo",CHRISTMAS,G,M1,Q1,6X,VM,JJ,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MBZ6XPPPP02,6x6 MDF box Nickelodeon Paw Patrol Winter Holiday pups in car Merry Christmas!,,"6x6"" MDF box Nickelodeon Paw Patrol Wint",CHRISTMAS,G,M1,01,6X,PP,PP,,,6/30/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,MBQ6XSWSW01,6x6 MDF box with glitter Star Wars Winter Holiday Darth Vader and Stormtroopers Up to Snow Good,,"6x6"" MDF box with glitter Star Wars Wint",CHRISTMAS,G,M1,Q1,6X,SW,SW,,,6/30/2020,SGhosh,7/8/2022
EDGEHOME,CW001,Y,MFZ62SWMD05,"16x20"" framed MDF print- The Child and Mando full painted",,"16x20"" framed MDF print- The Child and M",,B,R1,M3,62,SW,MD,,,6/29/2020,JAshley,12/13/2023
EDGEHOME,CW001,Y,MFZ62SWMD04,16x20 framed MDF print- The Child full painted,,"16x20"" framed MDF print- The Child full",,B,R1,M3,62,SW,MD,,,6/29/2020,JAshley,12/13/2023
EDGEHOME,CW001,Y,VSZ51SWMD01,51x8 Star Wars Mandalorian Trading Cards Canvas,,"51x8"" Star Wars Mandalorian Trading Card",,A,A2,A2,51,SW,MD,,,6/29/2020,JAshley,8/22/2023
EDGEHOME,CW001,Y,3FZ27MV02,"23x31"" 3D Lenticular, assorted",,,,B,32,M2,27,MV,,,,6/25/2020,JParker,8/22/2023
EDGEHOME,CW001,Y,A2701,"DC Metallic Canvas asst 25x25"" x1.5""",,,,,,,27,,,,,6/25/2020,JParker,4/30/2024
EDGEHOME,CW001,Y,3FZ1707,Mixed Sku Disney & Marvel,,,,,,,17,,,,,6/25/2020,JParker,8/22/2023
EDGEHOME,CW001,Y,VSM26DCJK01,Metallic Canvas DC Joker Straight Jacket Arkham 12x16,,METALLIC CANVAS DC JOKER STRAIGHTJ 12x16,,A,,,26,DC,JK,,,6/25/2020,JAshley,8/22/2023
EDGEHOME,CW001,Y,VSA126NANK,Nicktoons Slime Canvas with Gel 12x16,,Nicktoons Slime Canvas with Gel 12x16,,A,A2,81,26,VM,NK,,,6/23/2020,JParker,8/22/2023
EDGEHOME,CW001,Y,VSM62SWDS01,Metallic Canvas Star Wars Death Star on Death Star Schematic 16x20,,"Metallic canvas Star Wars ""DEATH 16x20""",,A,,,62,SW,DS,,,6/22/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,VSZ36SWMD01,"24x36"" Canvas Star Wars The Mandalorian The Child trading card",,"24x36"" Printed canvas Star Wars The Mand",,A,A2,A2,36,SW,MD,,,6/19/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,VSZ36MVCA01,"24x36"" Canvas Marvel Captain America holding American flag with character collage",,"24x36"" Printed canvas Marvel Captain Ame",,A,A2,A2,36,MV,CA,,,6/19/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,VSZ36MVHU03,"24x36"" Canvas Marvel Hulk smashing through brick tunnel",,"24x36"" Printed canvas Marvel Hulk smashi",,A,A2,A2,36,MV,HU,,,6/19/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,VSZ36MVSP01,"24x36"" Canvas Marvel Spider-man double-exposure effect",,"24x36"" Printed canvas Marvel Spider-man",,A,A2,A2,36,MV,SP,,,6/19/2020,SGhosh,8/22/2023
EDGEHOME,CW001,Y,VSZ36DCSM01,"24x36"" Canvas DC Comics Superman flying from Metropolis",,"24x36"" Printed canvas DC Comics Superman",,A,A2,A2,36,DC,SM,,,6/19/2020,SGhosh,8/22/2023
EDGEHOME,SP001,Y,MDSH9MVRM01,"9"" High Desktop phone stand Marvel Stark Industries",,"9"" High Desktop phone stand Marvel Stark",,S,N1,M2,H9,MV,RM,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH9MVSP02,"7"" High Desktop phone stand Marvel Spiderman upside down",,"7"" High Desktop phone stand Marvel Spide",,S,N1,M2,H9,MV,SP,,,6/18/2020,TShah,2/14/2024
EDGEHOME,SP001,Y,MDSH9MVAV03,"9"" High Desktop phone stand Marvel SHIELD",,"9"" High Desktop phone stand Marvel SHIEL",,S,N1,M2,H9,MV,AV,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH9MVMV02,"9"" High Desktop phone stand Marvel Watercolor",,"9"" High Desktop phone stand Marvel Water",,S,N1,M2,H9,MV,MV,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH9MVMV01,"9"" High Desktop phone stand Marvel Schematic",,"9"" High Desktop phone stand Marvel Schem",,S,N1,M2,H9,MV,MV,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH9MVMG01,"9"" High Desktop phone stand Marvel Comics Colorful",,"9"" High Desktop phone stand Marvel Comic",,S,N1,M2,H9,MV,MG,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH9MVAV02,"9"" High Desktop phone stand Marvel Avengers Warhol Pop",,"9"" High Desktop phone stand Marvel Aveng",,S,N1,M2,H9,MV,AV,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH9MVAV01,"9"" High Desktop phone stand Marvel Avengers Doodle",,"9"" High Desktop phone stand Marvel Aveng",,S,N1,M2,H9,MV,AV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH3MVRM01,"13"" High Desktop tablet stand Marvel Stark Industries",,"13"" High Desktop tablet stand Marvel Sta",,S,N1,M2,H3,MV,RM,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH3MVSP02,"13"" High Desktop tablet stand Marvel Spiderman deco",,"13"" High Desktop tablet stand Marvel Spi",,S,N1,M2,H3,MV,SP,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH3MVAV03,"13"" High Desktop tablet stand Marvel SHIELD",,"13"" High Desktop tablet stand Marvel SHI",,S,N1,M2,H3,MV,AV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH3MVMV02,"13"" High Desktop tablet stand Marvel watercolor",,"13"" High Desktop tablet stand Marvel wat",,S,N1,M2,H3,MV,MV,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH3MVMV01,"13"" High Desktop tablet stand Marvel Schematic",,"13"" High Desktop tablet stand Marvel Sch",,S,N1,M2,H3,MV,MV,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH3MVMG01,"13"" High Desktop tablet stand Marvel Comics Colorful",,"13"" High Desktop tablet stand Marvel Com",,S,N1,M2,H3,MV,MG,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDSH3MVAV02,"13"" High Desktop tablet stand Marvel Avengers Warhol Pop",,"13"" High Desktop tablet stand Marvel Ave",,S,N1,M2,H3,MV,AV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDSH3MVAV01,"13"" High Desktop tablet stand Marvel Avengers Doodle",,"13"" High Desktop tablet stand Marvel Ave",,S,N1,M2,H3,MV,AV,,,6/18/2020,TShah,2/14/2024
EDGEHOME,SP001,Y,MDD4FMVRM01,"4.5x4.5"" Memo holder Marvel Stark Industries",,"4.5x4.5"" Memo holder Marvel Stark Indust",,S,H2,P1,4F,MV,RM,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD4FMVSP02,"4.5x4.5"" Memo holder Marvel Spiderman Deco",,"4.5x4.5"" Memo holder Marvel Spiderman De",,S,H2,P1,4F,MV,SP,,,6/18/2020,TShah,6/18/2020
EDGEHOME,SP001,Y,MDD4FMVAV03,"4.5x4.5"" Memo holder Marvel SHIELD",,"4.5x4.5"" Memo holder Marvel SHIELD",,S,H2,P1,4F,MV,AV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD4FMVMV02,"4.5x4.5"" Memo holder Marvel Watercolor",,"4.5x4.5"" Memo holder Marvel Watercolor",,S,H2,P1,4F,MV,MV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD4FMVMV01,"4.5x4.5"" Memo holder Marvel Schematic",,"4.5x4.5"" Memo holder Marvel Schematic",,S,H2,P1,4F,MV,MV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD4FMVMG01,"4.5x4.5"" Memo holder Marvel Comics Colorful",,"4.5x4.5"" Memo holder Marvel Comics Color",,S,H2,P1,4F,MV,MG,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD4FMVAV02,"4.5x4.5"" Memo holder Marvel Avengers Warhol Pop",,"4.5x4.5"" Memo holder Marvel Avengers War",,S,H2,P1,4F,MV,AV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD4FMVAV01,"4.5x4.5"" Memo holder Marvel Avengers Doodle",,"4.5x4.5"" Memo holder Marvel Avengers Doo",,S,H2,P1,4F,MV,AV,,,6/18/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD3AMVRM01,"3x4"" Pencil cup Marvel Stark Industries",,"3x4"" Pencil cup Marvel Stark Industries",,S,P2,C1,3A,MV,RM,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVSP02,"3x4"" Pencil cup Marvel Spiderman Deco",,"3x4"" Pencil cup Marvel Spiderman Deco",,S,P2,C1,3A,MV,SP,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVAV03,"3x4"" Pencil cup Marvel SHIELD",,"3x4"" Pencil cup Marvel SHIELD",,S,P2,C1,3A,MV,AV,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVMV02,"3x4"" Pencil cup Marvel Watercolor",,"3x4"" Pencil cup Marvel Watercolor",,S,P2,C1,3A,MV,MV,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVMV01,"3x4"" Pencil cup Marvel Schematic",,"3x4"" Pencil cup Marvel Schematic",,S,P2,C1,3A,MV,MV,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVMG01,"Marvel Pencil cup Comics Colorful  3x4""",,"3x4"" Pencil cup Marvel Comics Colorful",,S,P2,C1,3A,MV,MG,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVAV02,"3x4"" Pencil cup Marvel Avengers Warhol Pop",,"3x4"" Pencil cup Marvel Avengers Warhol P",,S,P2,C1,3A,MV,AV,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,MDD3AMVAV01,"3x4"" Pencil cup Marvel Avengers Doodle",,"3x4"" Pencil cup Marvel Avengers Doodle",,S,P2,C1,3A,MV,AV,,,6/18/2020,TShah,4/30/2024
EDGEHOME,SP001,Y,HDH48MVRM01,"10x48"" Non-woven fabric hanging file organizer Marvel Stark Industries",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,RM,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVSP02,"10x48"" Non-woven fabric hanging file organizer Marvel Spiderman Deco",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,SP,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVAV03,"10x48"" Non-woven fabric hanging file organizer Marvel SHIELD",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,AV,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVMV02,"10x48"" Non-woven fabric hanging file organizer Marvel Watercolor",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,MV,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVMV01,"10x48"" Non-woven fabric hanging file organizer Marvel Schematic",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,MV,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVMG01,"10x48"" Non-woven fabric hanging file organizer Marvel Comics Colorful",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,MG,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVAV02,"10x48"" Non-woven fabric hanging file organizer Marvel Avengers Warhol Pop",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,AV,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,HDH48MVAV01,"10x48"" Non-woven fabric hanging file organizer Marvel Avengers Doodle",,"10x48"" Non-woven fabric hanging file org",,S,H1,F1,48,MV,AV,,,6/17/2020,TShah,6/17/2020
EDGEHOME,SP001,Y,MDD53MVRM01,"5x13"" Desk organizer Marvel Stark Industries",,"5x13"" Desk organizer Marvel Stark Indust",,S,,,53,MV,RM,,,6/17/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD53MVSP02,"5x13"" Desk organizer Marvel Spiderman deco",,"5x13"" Desk organizer Marvel Spiderman de",,S,,,53,MV,SP,,,6/17/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD53MVAV03,"5x13"" Desk organizer Marvel SHIELD",,"5x13"" Desk organizer Marvel SHIELD",,S,,,53,MV,AV,,,6/17/2020,TShah,9/22/2020
EDGEHOME,SP001,Y,MDD53MVMV02,"5x13"" Desk organizer Marvel Watercolor",,"5x13"" Desk organizer Marvel Watercolor",,S,,,53,MV,MV,,,6/17/2020,TShah,9/22/2020
